Tenure,MonthlyCharge,Bandwidth_GB_Year,Contacts,Yearly_equip_failure,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_No,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Techie_Yes
48.98259,157.4836,4361.243355,2,0,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False
43.8884,149.9621,3989.844733,0,1,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
67.65143,162.4827,6039.469343,1,1,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
14.34766616,120.004928,1885.939118,1,0,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False
1.656338685,187.481057,1097.557516,0,0,True,False,False,False,True,True,True,True,True,False,True,False,True,False,False,True,False
60.4105,207.4754,6001.171287,1,0,False,False,False,False,True,True,False,True,True,True,False,True,True,False,True,False,False
36.82387,210.1518,3749.327724,2,1,False,False,False,True,True,False,False,True,True,False,True,True,False,False,True,False,False
18.44435,129.9598,2182.755951,1,1,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
7.521969,192.4404,1129.471568,0,1,True,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True
9.74066,147.4421,1042.786672,1,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False
6.204958,104.9629,717.4865643,0,0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False
43.19701,182.4538,3759.112446,1,0,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False
57.53786,114.9658,4879.946762,2,0,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
1.805094,92.5018,505.1435902,1,1,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True
8.525122,127.4887,889.7590173,1,0,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False
4.527648,129.9915,1190.326671,1,0,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False
59.61692,149.9928,5553.7371,2,0,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False
41.63772,127.4601,3975.383715,0,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
65.90363,184.967,5673.501264,0,1,False,False,True,False,True,False,False,True,True,True,True,False,True,False,True,False,False
67.13803,179.9656,5653.877056,0,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
23.59578,129.9915,2632.143148,0,0,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False
38.07335,245.1612,4016.522653,0,0,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False
61.59036,207.6094,5441.578168,1,2,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False
71.30636,120.0035,6233.777957,2,0,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True
45.55911,137.4698,4149.514153,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
69.96882,262.6106,6336.053167,2,0,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False
4.323297,117.4392,1058.643568,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
62.85596,232.6378,6155.213641,3,0,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
10.08463748,182.467607,1310.382845,1,0,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True
50.77278,137.4978,4401.494135,1,0,True,False,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False
68.19039,194.9581,6308.688863,1,0,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False
68.36063,214.9525,6108.046116,3,1,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False
8.938308825,184.978458,1171.815364,1,1,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False
11.69762,169.9928,1230.552027,0,2,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False
13.84934,169.9447,1456.422162,0,1,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False
52.13448,174.9882,5258.0441,3,1,False,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False
71.21301,92.48802,5809.037267,0,1,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True
62.01898,172.4555,5484.119427,2,1,False,False,True,False,True,False,True,True,False,False,False,True,True,True,False,False,False
67.27106,245.1457,6447.175354,1,1,False,False,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False
63.9264,159.9875,5559.691145,0,0,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True
62.94907,144.9607,5386.649919,0,0,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False
7.117565,117.4686,1133.237154,1,1,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False
5.787415,169.9378,856.755649,1,0,False,True,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
13.46926706,152.455519,2006.076916,0,0,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False
63.61158,159.983,5364.283551,2,0,False,False,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False
18.92157073,152.479779,1813.614194,2,0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
71.71958,187.6094,6707.388345,3,1,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
6.383328,217.4702,1088.018039,0,0,False,True,True,False,True,True,True,True,False,True,False,True,True,False,False,True,False
70.83916,129.9483,6453.516809,0,0,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False
52.26662,184.9496,5218.124457,2,1,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False
16.60351,230.1051,1981.140361,1,0,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False
6.246939,179.9476,904.6029537,1,1,False,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False
7.778058,124.9643,965.4661617,1,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
63.80215,232.6228,6020.055985,1,1,False,False,True,False,True,False,True,True,False,False,True,True,True,False,True,False,True
71.12849,114.9838,6103.615106,0,1,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False
62.11655,147.4564,5659.985455,1,0,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True
45.12504,222.6143,4872.376444,0,0,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False
3.905351198,197.48762,838.8374504,0,1,True,False,True,False,True,False,True,True,True,True,False,True,True,False,True,False,False
5.886238,212.6695,1391.330245,2,0,False,False,False,True,True,False,True,True,True,False,True,True,True,True,False,False,True
55.66379,139.9861,4909.784465,3,0,False,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False
54.53805,225.1457,5736.11308,2,0,True,False,False,False,True,False,True,True,True,False,True,True,False,False,False,True,False
6.192078,137.4392,780.0022534,2,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
46.15653,117.4858,4263.488866,0,0,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False
4.812563,172.4885,1003.080929,0,0,False,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False
68.1959,207.4974,6173.702221,1,1,True,False,True,False,True,True,True,False,True,True,False,True,True,False,False,False,False
13.02429,147.4601,1238.315929,0,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True
12.43721,202.65,1980.207923,4,1,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False
66.88131,182.4433,6304.203672,0,0,True,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False
50.97885,149.9598,4458.339586,0,1,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
2.138986,129.9598,1038.488008,1,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
62.87291,144.9607,5372.574608,0,0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False
20.22924,127.4601,2166.207365,1,0,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
27.47595,255.1198,3452.422228,0,1,True,False,False,False,True,True,False,True,False,True,True,True,False,True,False,False,True
42.64008,147.4713,3948.148041,0,0,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False
1.019306038,162.468917,522.4564791,1,2,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False
13.25185,139.983,1639.020185,1,0,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False
9.05217,167.4564,1042.770459,4,0,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False
32.97693,149.9621,3035.613983,1,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True
67.11209,127.4738,6110.183,0,0,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False
50.27485,192.4885,4345.452904,1,0,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False
51.48861,202.4433,4811.298513,0,0,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False
64.91269,114.9728,5390.143405,0,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
19.14656,169.9447,1811.777309,1,1,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True
50.44094,182.4433,4984.621447,0,0,False,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False
7.400769,220.1149,1553.818731,2,1,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
2.397122,184.9939,688.2220572,1,0,False,False,False,True,True,True,True,True,False,True,False,True,True,False,True,False,False
65.54969,204.9634,5976.68996,1,0,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,True,False
12.63822,159.9805,1385.435891,1,0,False,True,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False
47.83008,255.1372,4656.200883,3,0,False,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,True
13.14986,182.4676,1515.763354,0,0,False,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False
1.786765,235.1417,1318.882817,2,0,False,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,False
63.17834,137.4686,5328.678277,1,1,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
16.03441,107.4806,1555.471333,2,0,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False
